model,rmse,TEmax,TEmaxt,TEmaxcrit,MImax,TE0,TE1,TE2,TE3,TE4,TE5,TE6,TE7,TE8,TEcrit0,TEcrit1,TEcrit2,TEcrit3,TEcrit4,TEcrit5,TEcrit6,TEcrit7,TEcrit8,MI0,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,MIcrit0,MIcrit1,MIcrit2,MIcrit3,MIcrit4,MIcrit5,MIcrit6,MIcrit7,MIcrit8,corr0,corr1,corr2,corr3,corr4,corr5,corr6,corr7,corr8,MImaxt,MImaxcrit,replicate,sink,source,site
1_metab_multitask,1.4773220701296923,0.0489355780232439,1,TRUE,0.1500200116289173,0.0097699183844132,0.0489355780232439,0.045252110156021,0.0345878492494193,0.0289096257039143,0.0246499699463829,0.0235555625323074,0.0232360019914075,0.0206220262472553,0.016751991288642,0.0165976242514485,0.016773465813066,0.0167574666887466,0.0166903535841819,0.0166391156902894,0.0167133572655466,0.0168055786528935,0.0167247435259397,0.1109309855344291,0.1500200116289173,0.1388596822041042,0.1130298872141556,0.0893793889762071,0.0715766407541267,0.0591804873227073,0.0501072557789637,0.0432284729700781,0.0025758079869321,0.0025660833326792,0.0026222955914752,0.0025564453160628,0.0026669567756952,0.0026195652688692,0.0026761443276779,0.0025878864390584,0.0025934052999296,-0.5502509732938219,-0.629110172449603,-0.6098205047093161,-0.5562496195088528,-0.499269303771275,-0.4455874330709463,-0.3996858784082602,-0.3607878087163049,-0.3257432225796854,1,TRUE,9,do_min,tmmx,01474500
1_metab_multitask,1.362571973101418,0.0506118780466042,1,TRUE,0.1473449163529836,0.0103936172121028,0.0506118780466042,0.0476718999870978,0.0368162487284822,0.030741106461198,0.0264014948518334,0.0246882449224036,0.0237649910033868,0.0222155662144622,0.0166383537367931,0.016580886664366,0.0166598170693059,0.0166785153806681,0.0166820642481291,0.0165743516311705,0.0166846887073396,0.0166518408850923,0.0166225676226088,0.1072047673603197,0.1473449163529836,0.139594730459596,0.1143135434379832,0.0909268243842985,0.0735486150089313,0.0608280462023067,0.0512019546226374,0.0441877318982522,0.0025522191262832,0.0025388385932076,0.0026035212731445,0.0025808708980966,0.0025664652433655,0.0025700093673527,0.0025537125570116,0.0025468120561884,0.0025840149289198,-0.547133844375703,-0.6301848802085339,-0.6143136196403892,-0.563394310895725,-0.5072824098025681,-0.4535865745482555,-0.4072104511579129,-0.3675186258849195,-0.3313698738132407,1,TRUE,9,do_mean,tmmx,01474500
1_metab_multitask,1.652404445256598,0.0548641072498134,1,TRUE,0.1451194410009856,0.0116917394867805,0.0548641072498134,0.0499361919712782,0.0394098083274913,0.0330414473356125,0.0277980706251856,0.0254161017757481,0.0240955463562961,0.0224295270652847,0.0165951855819702,0.0165522602116385,0.0167605384691821,0.0165337985270777,0.0166364418371534,0.0165930227086921,0.0165533908648559,0.0165883262675529,0.016427988149417,0.102022800936752,0.1451194410009856,0.1385179927988259,0.1143978478082633,0.0912096393151172,0.0734758720888835,0.0612037947486168,0.0506374682984936,0.0431429229699248,0.0025106469539813,0.002500851848621,0.0025441549998045,0.0024882872020023,0.0025350314578,0.0025477596683107,0.0025086982646092,0.0025156620217601,0.0025529598406325,-0.5422703011814448,-0.6288313937511733,-0.6161627566322895,-0.5675504236821048,-0.5120975055317123,-0.4585270546453088,-0.4118608199819707,-0.3714752507845639,-0.334260285751379,1,TRUE,9,do_max,tmmx,01474500
1_metab_multitask,7.290828938142471,0.0840874193770006,0,TRUE,0.1508780641745585,0.0840874193770006,0.0468066217093309,0.0419089207447924,0.0348550873140322,0.0354752227465831,0.0354072648229485,0.0329676806858611,0.032511010486977,0.032228120925929,0.0186709971863291,0.0184855592196072,0.0187026445660687,0.0184010202827254,0.0187188687025905,0.0185952717602251,0.0187124517950627,0.0184891116026146,0.0186129621709223,0.1508780641745585,0.1135331292956947,0.0528225661644633,0.030591757680836,0.0219610195953376,0.0179184289809614,0.0169781490803423,0.0145636456883981,0.0127988381325815,0.0024947162062001,0.0024756645126118,0.0024972464864336,0.0024928595190078,0.0025252855378999,0.0024754262183119,0.0025204111726695,0.0025440236722635,0.002530217859237,-0.5258449287576434,-0.519148324527935,-0.3702204026567495,-0.259842150352068,-0.199120573137057,-0.1720180276715916,-0.1607270184166082,-0.1400818302995588,-0.1201837478957456,0,TRUE,9,do_min,tmmx,01475530
1_metab_multitask,8.094747892929563,0.0826800529433164,0,TRUE,0.1490264753898395,0.0826800529433164,0.0461959421566425,0.0409656343110643,0.0346631650869284,0.0348343258428996,0.0351776231852537,0.0331244582071947,0.0322275872412019,0.0312849159308343,0.0188504113513734,0.018930753854103,0.0189571003758247,0.0188460774154903,0.0189785083117423,0.0187459292684376,0.0189514336001009,0.018985886081613,0.0188489570288107,0.1490264753898395,0.1124609443935966,0.0533161640391756,0.0313477558895331,0.0226635854652111,0.0187869351750292,0.017173137612163,0.015033654423179,0.0128724843199777,0.0025604856416845,0.0025941421163994,0.0025207599837483,0.0025776614501781,0.0025192468035699,0.002560251995322,0.0025275201831296,0.0025174650403002,0.0025168511708529,-0.5306284348206102,-0.5184961754843809,-0.3675454754729249,-0.2563679939932224,-0.195313833381434,-0.1679798017011663,-0.1570625538111303,-0.136957741444949,-0.1173802531051989,0,TRUE,9,do_mean,tmmx,01475530
1_metab_multitask,9.32928431281848,0.0800651608535165,0,TRUE,0.1468012820707694,0.0800651608535165,0.0458051462945505,0.040527648768162,0.0336675536788283,0.0331757678627233,0.0322792153175657,0.0303759786470361,0.0305464155195545,0.0304517394190438,0.019013912908978,0.0191120340412737,0.0190449655426927,0.0191128957935747,0.0190941621220109,0.0190738568561687,0.019144208960158,0.0190034433263609,0.0191343346410267,0.1468012820707694,0.1124515478434773,0.0536181578316539,0.0315074396775625,0.0226805676556581,0.0185263408891959,0.0168764823185958,0.0150059104038559,0.0126090143288828,0.002555626677566,0.002633961784064,0.0025532217094644,0.0025484864100999,0.0025383416639342,0.0025339633543371,0.0025624591066014,0.0025709863164132,0.0025743466372206,-0.5418240504483244,-0.5227702432832182,-0.3681628466326873,-0.2551275944097532,-0.19313880159283,-0.1652484770497237,-0.1545188232601312,-0.1348911977854019,-0.1157786714999198,0,TRUE,9,do_max,tmmx,01475530
1_metab_multitask,8.073146013818159,0.105599945039692,0,TRUE,0.1169868346956889,0.105599945039692,0.0534813874056468,0.0499835291442613,0.0470102878314939,0.0459839134825021,0.044380758613825,0.0435551758856112,0.0441333307604591,0.0425878635174241,0.0191542913526668,0.0193852040526349,0.0192664994377491,0.0192783023161918,0.0191822233013832,0.0192869326050831,0.0193325488224675,0.0192641255205453,0.019278426073045,0.1169868346956889,0.0647081769825145,0.0336939454957068,0.0250482453418823,0.0206132947956748,0.0166661595879476,0.0135783698177447,0.0140018928333165,0.0115070712886944,0.0028524898511527,0.00280106750981,0.0028615372534021,0.0028095401948888,0.0028407704760228,0.0028597652567002,0.002816313228639,0.0028295519948053,0.0028559588263239,-0.0926310592825469,-0.2234071076153999,-0.217574008580382,-0.1985408695491748,-0.1773079350620382,-0.1505758511543875,-0.1241001558449302,-0.1120102050462935,-0.0941682812588422,0,TRUE,9,do_min,tmmx,01475548
1_metab_multitask,9.123964774035096,0.104007890626156,0,TRUE,0.1160640807163632,0.104007890626156,0.0541341811746597,0.0499008272635103,0.0479273685405945,0.0467457753420208,0.044996598539775,0.0437610506872143,0.0448678128719186,0.0430142614669049,0.019406947067454,0.0194051391215612,0.0195344889549087,0.0192972409431295,0.019649053801125,0.0193796716095121,0.0193972459598348,0.0195044396774001,0.0194315219586961,0.1160640807163632,0.0660230930253303,0.0353474841457159,0.0264454059921552,0.0214870677762891,0.0170488395451756,0.0144515813678147,0.0146390531700558,0.0121185664610298,0.002932204532992,0.0028926652108684,0.0029075788341071,0.0028943483546034,0.0029315744351367,0.0028866714877488,0.0028573207783498,0.0029217863302786,0.0029259814446074,-0.1090498182235254,-0.2321057927321322,-0.2219645243578162,-0.2008540013735266,-0.1786916277275402,-0.1512776555383429,-0.1247192650293054,-0.1125271643936919,-0.0942562650709015,0,TRUE,9,do_mean,tmmx,01475548
1_metab_multitask,10.494843848006234,0.0981632343248732,0,TRUE,0.1109685440082219,0.0981632343248732,0.0530983470679759,0.0485532540848776,0.0464625170710494,0.0466753016495278,0.0451474414160821,0.0426079476397316,0.0437015923757633,0.0418552102994289,0.019484290650573,0.0196852159035325,0.0193846793977794,0.0196213042017546,0.0195783481906487,0.0195834487933386,0.0196797426711312,0.019541890325386,0.0197318226334745,0.1109685440082219,0.0657266768730655,0.0355098198143214,0.0263651020340152,0.0215259606583038,0.0166941877050869,0.0137796872907594,0.0136984427163166,0.011629125245047,0.0028727483629802,0.0029017115093011,0.0028755580309828,0.0028453207793088,0.0029384216937643,0.0029219247864344,0.0029254096957488,0.0029261486067391,0.0029141802504508,-0.1258867701785744,-0.2408519819741057,-0.225954263949284,-0.2026343811114553,-0.1795928659794758,-0.1513422246094317,-0.1249907378686627,-0.1128769544603728,-0.0938134469211354,0,TRUE,9,do_max,tmmx,01475548
1_metab_multitask,1.1025902985478586,0.0563212285937939,1,TRUE,0.1582042923566732,0.0101821799617343,0.0563212285937939,0.0508788087399406,0.04146195513636,0.0348807332647511,0.0304567019829912,0.0274820364887642,0.0246701606802362,0.0234896543329252,0.0152541897355409,0.0153092517848421,0.0154088400040416,0.0153925140635605,0.0153150325117884,0.0152206440674885,0.0153435378207713,0.0153033463969058,0.0153454494682742,0.1121222312078342,0.1582042923566732,0.1433131889086442,0.1125568388294531,0.0856628956760208,0.0655927626321079,0.0511565771940443,0.0393239398351953,0.0322587288771689,0.0024376276537349,0.0024585375709361,0.0024156662161684,0.0024277036295405,0.0024464163763673,0.0024090409232518,0.0023849455268623,0.0024134416520924,0.0024141710522684,-0.5728843139217423,-0.6573303688867976,-0.6346098402144545,-0.5738155687135468,-0.5071689132688596,-0.4433359842162975,-0.3890768868763204,-0.3434705664387791,-0.3034949111085164,1,TRUE,9,do_min,tmmx,01480617
1_metab_multitask,0.884389187373662,0.0653064534334803,1,TRUE,0.1478683382543704,0.0138006657143527,0.0653064534334803,0.0612891447245448,0.049154401649671,0.0422386487814063,0.0346917024650652,0.0298017073650936,0.0270502432886148,0.0246865343650523,0.0152234662356165,0.0154218810032251,0.0154091395218274,0.0153252981549886,0.0153179506697919,0.015310842974784,0.0153845932365352,0.0153766426565747,0.0152332093239462,0.096423458832915,0.1478683382543704,0.1444682896267397,0.1173265501772483,0.0919606226810821,0.0707891779912684,0.0547938820753624,0.042728151920662,0.0344578422062668,0.0024463771921119,0.0024580319514023,0.0024618657852784,0.0024883236787322,0.0024540438210138,0.0024864434489647,0.0024111498841811,0.0024654180832443,0.0024824874864836,-0.5320197027783071,-0.6386313274090831,-0.6341280919856555,-0.5813559540716408,-0.5174536282860654,-0.4560232559932375,-0.401556633012484,-0.3545362241361932,-0.313104486072209,1,TRUE,9,do_mean,tmmx,01480617
1_metab_multitask,1.373396992148628,0.0762478143388775,1,TRUE,0.1369475657286846,0.0228357506404724,0.0762478143388775,0.0719261895069061,0.0569240486180612,0.0485286549719177,0.0406313053986442,0.0342922143108906,0.0306135717767448,0.0275375322000744,0.0154792447755791,0.0155623944553055,0.0155580959161995,0.0156856860123698,0.015637531788537,0.0155405837267754,0.015656324423966,0.0154248193335689,0.015443401755957,0.0794695516104112,0.1328167840781036,0.1369475657286846,0.1141369523659685,0.0913729025267268,0.0719297354518836,0.056256601848646,0.0436766128728918,0.0349902472899173,0.0024877986230615,0.0024043184332514,0.0024733805811783,0.0024872699067752,0.0024403171344074,0.0024496622188228,0.0024357127413061,0.0024308015064027,0.0024688257446625,-0.4854498570915999,-0.6084782749619436,-0.618658029838417,-0.5729436029253552,-0.5129088511487477,-0.4560978343319632,-0.4029974280024356,-0.3553821752641643,-0.3131504768388685,2,TRUE,9,do_max,tmmx,01480617
1_metab_multitask,1.1639938809757633,0.0426808682177932,1,TRUE,0.1644586426115974,0.0155372554463094,0.0426808682177932,0.033988803344112,0.0272011855079221,0.0242527060893437,0.0220399702485368,0.0201990966886753,0.0205026714363458,0.0196257252994361,0.0153511091765389,0.0154352887757006,0.01526786208723,0.0154022885589596,0.0154124395128166,0.0153673232670634,0.0153275747862227,0.0153452359688446,0.0154516270118341,0.137347488229446,0.1644586426115974,0.1320384655671235,0.0966078276581074,0.0734829695068206,0.0556933475829034,0.0437908773704862,0.0359631837783914,0.0290901784961177,0.0025229856084291,0.002545423940487,0.0025285204737477,0.0024924907368885,0.0024791443390557,0.0025554620066635,0.0024790360708307,0.002500783203807,0.0024140307192051,-0.612577753819687,-0.6561863719065577,-0.6016488732260558,-0.5311749811396868,-0.4664389485130509,-0.4089134582887435,-0.3593913453714836,-0.3174332263891706,-0.2812299252256305,1,TRUE,9,do_min,tmmx,01480870
1_metab_multitask,0.975319125092468,0.0585194334082775,1,TRUE,0.1566459367049667,0.0104697750289126,0.0585194334082775,0.0495379788519876,0.0375195386093142,0.0325205415784189,0.0287130705857992,0.0258936191048852,0.0216573441307622,0.0223440502485685,0.0154044463991596,0.0153352611274489,0.0154953526346326,0.0154435735062707,0.0152914929897894,0.0155937923588049,0.0153652975444501,0.0154975117924747,0.0152938951267446,0.1086581225475189,0.1566459367049667,0.1393364282482233,0.1070819326350045,0.082578903366905,0.0648915332466539,0.0504421971129059,0.0394808141367405,0.0324957005075813,0.0025332375756624,0.0024452296267164,0.0025337805558702,0.0024863735415212,0.0024517237201867,0.0024732685818007,0.0024575671385271,0.0024638482299104,0.0024869815945812,-0.5629924499307148,-0.649108147725629,-0.6204921670456953,-0.5571347263313301,-0.4926369767054914,-0.4346808668816674,-0.3839448571212801,-0.3398563557118934,-0.3005211458896273,1,TRUE,9,do_mean,tmmx,01480870
1_metab_multitask,1.3704499902715324,0.0696312511331907,1,TRUE,0.1153586231808899,0.0214163270934919,0.0696312511331907,0.0655096990076288,0.0516142658585282,0.0436933589886097,0.0374337176021265,0.0335683419854975,0.0308396483514541,0.0262987987562885,0.0154780063814376,0.0153522732956663,0.015439121882416,0.015453191663013,0.0153412123243025,0.0153708460748396,0.0154689507309439,0.0153912598226735,0.0154011760968883,0.064941875789759,0.1131038639897107,0.1153586231808899,0.0930898663167475,0.0742732972029525,0.0581876461064609,0.0465524406090548,0.0378017702890527,0.0293375138587064,0.0025045443616426,0.0024224746003747,0.0025055051249683,0.0024692184383228,0.0024334652538513,0.0024863404085368,0.0024225110760698,0.002467023365037,0.0024388565839849,-0.4293481200829416,-0.5578905435388722,-0.5649493300007287,-0.5173841809710578,-0.4608303351353999,-0.4100759788050923,-0.3655688500756365,-0.3254321371557078,-0.287248096977255,2,TRUE,9,do_max,tmmx,01480870
1_metab_multitask,0.8303043934804702,0.0400540688696374,1,TRUE,0.1712174043781448,0.0129713191115115,0.0400540688696374,0.0342223847121467,0.0278293017603105,0.022707290301243,0.0214903293517222,0.0193970026816527,0.0194399909332315,0.0193061424299437,0.0154689548898369,0.0155107805494285,0.015462169916493,0.0153911251620521,0.0155886053996335,0.0155467546778782,0.0153730202686149,0.0154610231684184,0.0154595162637775,0.1441256264817374,0.1712174043781448,0.1349377927758451,0.096377346520695,0.0677328588928768,0.0490244393294581,0.0373742186107452,0.029630858326634,0.0243087419932582,0.0024366740633592,0.0024278135363279,0.0024457349135208,0.0024764630782358,0.0024046684654493,0.0024543970468183,0.0024166505923714,0.0024516317206156,0.0024116929981962,-0.6211783601731287,-0.667428949021478,-0.6081363515950682,-0.5266718384597627,-0.4518942325582913,-0.3866444896899529,-0.3324064625859443,-0.287439147262039,-0.2496856619438734,1,TRUE,9,do_min,tmmx,01481000
1_metab_multitask,0.7824677948451335,0.0586805970270478,1,TRUE,0.1539180815929162,0.0109259012765082,0.0586805970270478,0.053447290793940803,0.0425317801904698,0.034765033254487,0.0299941012769172,0.0274899636455663,0.0243690685033819,0.0231308631365088,0.0155293943112769,0.015818795816384,0.0158141418141465,0.0158172216047444,0.0156586617072283,0.015805420363644698,0.015738049782244,0.0157720015324859,0.0157155870937266,0.1062306641278983,0.1539180815929162,0.1392658467954338,0.1069406309267443,0.0787236362281194,0.0580498926889668,0.0431492034099761,0.0333495760202925,0.0271204314783238,0.0024984061002206,0.0025262286116223,0.0024700811075888,0.0025116273848856,0.0025089064409329,0.0025234802833915,0.0024848669822598,0.0024801837629536,0.0024660847780402,-0.5503197785922154,-0.6402038421732045,-0.6116515923903547,-0.5423610144078073,-0.4697195361669488,-0.4038591838445085,-0.3470506826582314,-0.2989462635109164,-0.2575547767750902,1,TRUE,9,do_mean,tmmx,01481000
1_metab_multitask,1.0525817414024838,0.0628120402121596,2,TRUE,0.0995528403650978,0.0184300434369579,0.0610599468501628,0.0628120402121596,0.051464718547647,0.0422609482965905,0.0355786170147002,0.02969724376253,0.0255470666793032,0.0239237833970056,0.0158489108806706,0.0158622874725833,0.0156384564145407,0.0157317618437663,0.0158234797026942,0.0156767900834639,0.0157244393237831,0.0156382864752372,0.0158018409548081,0.0513366359331558,0.0938857607178643,0.0995528403650978,0.0812456301674634,0.061115940492888,0.0462226363028078,0.0342894263134594,0.0258896625319362,0.0198052363286727,0.002450095844597,0.002418266850669,0.0024414735915868,0.0024816930641828,0.0024084219587318,0.00242604962652,0.0024896750137824,0.0024605901582216,0.0024177165068159,-0.3808924890304187,-0.5190466486535342,-0.5343007440390102,-0.4888704355064622,-0.4281161909605557,-0.3699935176641464,-0.3179620104305113,-0.2721399895967797,-0.2311315424513679,2,TRUE,9,do_max,tmmx,01481000
1_metab_multitask,0.6575627933222729,0.0568541580280941,1,TRUE,0.1737819821693274,0.0083118720777281,0.0568541580280941,0.0506355699494091,0.0380374114655205,0.030314384444868,0.0264586861354993,0.0239708680142012,0.0241200643667803,0.0221056366038626,0.0161384882645618,0.0160911235486301,0.0160030059553461,0.0160750844526136,0.0159455020988753,0.0161386111783765,0.0160734268166899,0.0159880117582386,0.0159855131550487,0.1252340658787721,0.1737819821693274,0.1478260231224673,0.1043928414273489,0.072562378087483,0.0516143161113156,0.0387755272381266,0.0300228877790293,0.0242838762164925,0.0025485488180483,0.0024441600241578,0.0025623708822448,0.0025155104292243,0.0025068249521126,0.0025372420407166,0.00258851388194,0.0024853387935838,0.0025583866814307,-0.5830763058558245,-0.6614755385967954,-0.614045672401632,-0.526740647371699,-0.4430979079538712,-0.371093485244427,-0.3131268509583867,-0.2669355966985578,-0.2286761932861563,1,TRUE,9,do_min,tmmx,01481500
1_metab_multitask,0.5771389539465193,0.0655273074478722,1,TRUE,0.1649885787680074,0.0106491535001588,0.0655273074478722,0.0599852829488735,0.0447365113369147,0.0353488697394328,0.0301789666352084,0.0258636747011762,0.0246762177627066,0.0238446387575478,0.016085117977334,0.0159731232919396,0.0159198091766149,0.0159359941734606,0.0160969222591645,0.0158829768252785,0.0160782408804349,0.0159129617300924,0.0159891059006737,0.1102008934490836,0.1649885787680074,0.1494473117386895,0.1088563504147688,0.0765958517735295,0.0551697136442674,0.0404445371226656,0.0316889481850332,0.025444818441494,0.0025171361043758002,0.0026061596550862,0.002506595648629,0.002576410391767,0.0025781540476931,0.002545027880609,0.0025624442798021,0.0024858582021381,0.0025747044274385,-0.5500339176176555,-0.6460806402440987,-0.6143675689369471,-0.5348408354187812,-0.4533196460936575,-0.3815140234587298,-0.3225695839185645,-0.2749509173759349,-0.2352264736315485,1,TRUE,9,do_mean,tmmx,01481500
1_metab_multitask,0.6212491496881039,0.071240356673111,1,TRUE,0.1530857594943203,0.0134165597632234,0.071240356673111,0.0676933067411997,0.0526944291793305,0.0396938992628474,0.0334562034083172,0.0274621679736238,0.0272322753041385,0.0254211212935745,0.015837053537675,0.0158166943128928,0.0160351777914803,0.0158460344096033,0.0159536186905085,0.0159604125329742,0.0159992914760197,0.0159600705331177,0.0158926145310214,0.0953457468844541,0.1530857594943203,0.1463476976149392,0.1099867799529777,0.0786568548955224,0.057627912481979,0.0415413594589626,0.0324464170311638,0.025547928351582,0.0025678274113622,0.0025804150424838,0.0025990869406997,0.0025819099052275,0.0025233531292855,0.0025890319729592,0.0025919840786242,0.002556328056155,0.0025247681203127,-0.5177374857941102,-0.628614200008907,-0.6111613095446142,-0.5391814391889636,-0.4601412743381348,-0.388660689507433,-0.3290193494099115,-0.2802551644749101,-0.2392761249758237,1,TRUE,9,do_max,tmmx,01481500
1a_multitask_do_gpp_er,1.8234080456418744,0.0335535829872101,5,TRUE,0.0312163455875373,0.0171146988416295,0.0242075705068183,0.028543273639212,0.029444851775602,0.0315461573616034,0.0335535829872101,0.0326772120882886,0.0316125080347951,0.0321128923450892,0.0241253401036167,0.0237773870618392,0.0242201454558156,0.0238556197192927,0.0241518826130387,0.0238390645557221,0.0239932537727264,0.024052643583151002,0.0239430388394855,0.0222001262879807,0.02929299795317,0.0309749119378872,0.0312163455875373,0.0307575698955403,0.0290693907274035,0.026421355855248,0.0239416293676124,0.0215646302090664,0.00468881399318,0.0046534080126626,0.0046321536716129,0.0045655986238035,0.0046875263779683,0.0044895253582344,0.0045958431046931,0.0046005723791433,0.0045213528198605,-0.1681943746379799,-0.2057916297780422,-0.2193734346665154,-0.2200218396504342,-0.216048225072593,-0.2087682503431622,-0.1971010897582836,-0.1843839102798775,-0.1702876276880967,3,TRUE,0,do_min,tmmx,01466500
1a_multitask_do_gpp_er,1.6947518776548176,0.0336135116995041,5,TRUE,0.0312165562171711,0.0172377203617944,0.0244842801260602,0.0283321300037091,0.0291730839738756,0.0313660798006932,0.0336135116995041,0.0321547001456621,0.0313257263010458,0.0321868333200812,0.0240722172302962,0.0240975941767828,0.0237661085553553,0.0242701870117686,0.0242398924297395,0.024064696444458,0.0243520432972235,0.0242934864316284,0.0243764633617497,0.0223543528637631,0.0296009126280295,0.0310720836379678,0.0312165562171711,0.0307243799848796,0.0291422899614612,0.0262889824433624,0.0239535220331797,0.0215827215344862,0.0046398695803067,0.0045327522752644,0.0045499626956012,0.0046999242544493,0.0045413406070092,0.0046204294339614,0.0046431642843202,0.004723338128483,0.0046800097387966,-0.1695887726330352,-0.2067380025666675,-0.2199004529515605,-0.2204040539170893,-0.2163785011158745,-0.2090578069889998,-0.1973604061519476,-0.184613617919552,-0.17047080302052,3,TRUE,0,do_mean,tmmx,01466500
1a_multitask_do_gpp_er,1.5172259796732788,0.0338522897901857,5,TRUE,0.0313821599942829,0.0170742103393369,0.0245155090956932,0.0284483347388775,0.0292571405628498,0.0316824011054188,0.0338522897901857,0.0321528636117529,0.0316403367517557,0.0322473811339701,0.0243175636353424,0.0239099906359915,0.0240886154449688,0.0240960294994456,0.0241014050489656,0.0240744965642223,0.0239675167154879,0.0241701146882821,0.0241329737977316,0.0223820693459373,0.029823368102294998,0.0311859493528711,0.0313821599942829,0.0309106829967111,0.0293028518497721,0.0264086476588363,0.0242136334357678,0.0216206057753163,0.0047174843683174,0.0046888661704422,0.0046193221102733,0.0047797829139813,0.0046295095987923,0.0046068224260808,0.0045943794229628,0.0046879820493761,0.0046543174804079,-0.1706204361676284,-0.2074382073962136,-0.2202903398064818,-0.2206866414672942,-0.2166224261095989,-0.2092716497111421,-0.1975519620464261,-0.1847833786882061,-0.1706062237067393,3,TRUE,0,do_max,tmmx,01466500
1a_multitask_do_gpp_er,1.0724091833362035,0.037212040377251,1,TRUE,0.1749452256880346,0.026998299568873,0.037212040377251,0.0277738931154776,0.0203713562699049,0.017451993215754,0.0174554304621572,0.0171175483040609,0.0161299025443497,0.0149663373667177,0.015878945262379,0.0160144890894371,0.0159120234994312,0.0158459720776405,0.0159033385811557,0.0159082860136539,0.0159199388609835,0.0160786105570611,0.0158385275482819,0.1647314848796562,0.1749452256880346,0.1174704984483998,0.0780077801255832,0.0562037463482507,0.0428589529991868,0.0342453719513366,0.0284675180284464,0.0245731524628298,0.002522298280588,0.0025457743399741,0.0025584158285094,0.0025342893837783,0.0025427877874848,0.0025610529500364,0.0024780712437767,0.0025211589555111,0.0025309790639421,-0.660346571069167,-0.6763217498265764,-0.5707264285625467,-0.4691357781011079,-0.3956587641181003,-0.3407771155879968,-0.301828120241119,-0.272706321844936,-0.2481142842160923,1,TRUE,0,do_min,tmmx,01472104
1a_multitask_do_gpp_er,1.1711935516804215,0.0397450229121572,1,TRUE,0.1295945090882325,0.0151160226623126,0.0397450229121572,0.0342504387910407,0.0282438914966927,0.0232152159984861,0.0212241464626944,0.0199476177824163,0.0178936181834492,0.0179654374787876,0.0153228458920112,0.0154482761538141,0.0153393167312038,0.015451163646312,0.0154059944916765,0.0155038033305885,0.0153951002498176,0.0154605104637109,0.0153473271739145,0.1049655088383882,0.1295945090882325,0.0959558597967462,0.0664779456626116,0.049376651257497003,0.0390713401102601,0.0314588352340631,0.0263516220501023,0.0221186180714355,0.0024791517825633,0.0025221362492385,0.0024949196580105,0.0025203548009203,0.0024656672509897,0.0025800154185228,0.0025399335399677,0.0025017715896509,0.002539279925631,-0.5543148767155704,-0.6063822232721207,-0.530793532718887,-0.4448223349144267,-0.3786361276628758,-0.3286980652810572,-0.2940374157749114,-0.2674498041874079,-0.2437650450907418,1,TRUE,0,do_mean,tmmx,01472104
1a_multitask_do_gpp_er,1.7612527456592877,0.0340643052465663,1,TRUE,0.0539101456816804,0.0171431484109314,0.0340643052465663,0.0313589062728151,0.0253354361339121,0.0229403446214717,0.0203335223569825,0.019984032652524,0.0194539079768007,0.0188070407731575,0.0150381676090919,0.015076044526663,0.0150006566341826,0.0150726535815739,0.0151326777351793,0.0149555065734699,0.0151364204990851,0.0151997520108706,0.0150432846087164,0.0370258403048535,0.0539101456816804,0.043788354896123,0.0321544671142708,0.0246836816746649,0.0192948628391829,0.0160493875158463,0.0137643104775598,0.0117200080538911,0.0023511908218656,0.0022902506837019,0.0022686868257959,0.0023138008420467,0.0023625706534517,0.0023058888530789,0.0022690882920856,0.0022910987476079,0.0023160800150857,-0.3091434827377344,-0.3921898555731019,-0.3674168375471722,-0.3179938298675562,-0.2751026951808029,-0.2415766263101064,-0.2188083503143868,-0.200621457673167,-0.1826947519255041,1,TRUE,0,do_max,tmmx,01472104
1a_multitask_do_gpp_er,1.2606347365115569,0.0360157839252012,1,TRUE,0.1498631757535269,0.0164889476110177,0.0360157839252012,0.0267411856420325,0.0219943030836698,0.0193674339287281,0.0175987600826916,0.0173469665550537,0.0160610788245665,0.0145749962589885,0.0167381889219035,0.016708832033242,0.0167357073535504,0.0167693740370261,0.0168133513194707,0.0166768436558785,0.0167866382313671,0.016705279272146,0.0167547651139711,0.1303363394393442,0.1498631757535269,0.1128353511446421,0.0824101102973372,0.0620880662467758,0.0495562068002916,0.0420206357228789,0.0354842239324323,0.0303623957952842,0.0024810879040615,0.0024892065506257,0.0025212704114028002,0.0024635063908164,0.002518770480875,0.0025174455508871,0.0025210743282167,0.0024926855073371,0.0025057391659927,-0.6099023297841215,-0.6478375727620257,-0.5736489479126352,-0.4900137666377701,-0.4212975960566259,-0.3697807761773597,-0.332708544638952,-0.304055431698337,-0.2779785568034297,1,TRUE,0,do_min,tmmx,01472119
