site_id,rmse,nse,rmse_top10,rmse_bot10,rmse_logged,mean_bias,mean_bias_top10,mean_bias_bot10,nse_top10,nse_bot10,nse_logged,kge,variable,partition,nstates,rep_id,nepochs,model_id
01481000,0.9455,0.709703,1.640137,1.224989,0.086185,-0.11872,-1.29356,1.171653,-3.82179,-11.295304,0.703263,0.744713,do_max,val,10,6,100,1_metab_multitask
01481500,0.692482,0.872514,0.684841,1.102395,0.063893,0.364586,-0.530126,1.077961,-0.823246,-39.703828,0.85723,0.846592,do_max,val,10,6,100,1_metab_multitask
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,6,100,1_metab_multitask
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,6,100,1_metab_multitask
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,6,100,1_metab_multitask
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,6,100,1_metab_multitask
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,6,100,1_metab_multitask
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,6,100,1_metab_multitask
01473500,2.028915,-0.483385,2.346993,2.816031,1.216561,0.884842,-2.097485,2.503196,-4.00879,-1011.415598,-0.520789,0.117318,GPP,val,10,6,100,1_metab_multitask
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,6,100,1_metab_multitask
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,6,100,1_metab_multitask
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,6,100,1_metab_multitask
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,6,100,1_metab_multitask
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,6,100,1_metab_multitask
01480617,1.659359,0.365828,3.917007,2.101419,0.554452,0.135146,-3.48696,1.840002,-2.669109,-29.79514,0.25124,0.317393,GPP,val,10,6,100,1_metab_multitask
01480870,2.975775,0.216636,8.72723,1.614071,0.497652,-0.669079,-7.614964,1.433275,-2.251453,-14.281835,0.331443,0.160791,GPP,val,10,6,100,1_metab_multitask
01481000,1.871626,0.196058,4.620187,0.826686,0.652143,-1.000206,-4.459539,0.311586,-16.189194,-6.529965,0.118934,0.414079,GPP,val,10,6,100,1_metab_multitask
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,6,100,1_metab_multitask
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,6,100,1_metab_multitask
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,6,100,1_metab_multitask
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,6,100,1_metab_multitask
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,6,100,1_metab_multitask
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,6,100,1_metab_multitask
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,6,100,1_metab_multitask
01473500,2.757129,0.083889,3.528692,5.541406,NA,0.158223,-3.373691,5.349831,-398.845733,-21.46995,NA,0.061996,ER,val,10,6,100,1_metab_multitask
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,6,100,1_metab_multitask
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,6,100,1_metab_multitask
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,6,100,1_metab_multitask
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,6,100,1_metab_multitask
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,6,100,1_metab_multitask
01480617,1.182919,0.336455,1.871795,2.023539,NA,-0.380898,-1.818118,1.879085,-35.754756,-6.0807,NA,0.297332,ER,val,10,6,100,1_metab_multitask
01480870,1.851138,0.126028,1.742172,4.425567,NA,0.183997,-1.645074,4.036745,-23.181435,-4.62988,NA,0.128044,ER,val,10,6,100,1_metab_multitask
01481000,1.141734,0.50258,1.531837,2.254571,NA,-0.079936,-1.380036,1.789889,-12.494826,-2.189612,NA,0.581964,ER,val,10,6,100,1_metab_multitask
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,6,100,1_metab_multitask
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,6,100,1_metab_multitask
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,6,100,1_metab_multitask
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,6,100,1_metab_multitask
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,6,100,1_metab_multitask
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,6,100,1_metab_multitask
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,6,100,1_metab_multitask
01473500,1.907727,-0.086534,4.37884,1.850363,0.62475,-0.270327,-4.314786,1.800699,-25.600172,-123.386128,-0.182528,-0.180671,K600,val,10,6,100,1_metab_multitask
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,6,100,1_metab_multitask
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,6,100,1_metab_multitask
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,6,100,1_metab_multitask
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,6,100,1_metab_multitask
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,6,100,1_metab_multitask
01480617,2.631705,0.123124,4.625062,4.095187,0.257307,0.769622,-4.541769,3.952647,-25.214357,-17.313606,0.038824,0.102508,K600,val,10,6,100,1_metab_multitask
01480870,1.789001,0.1439,3.017968,2.972687,0.28323,0.395016,-2.83875,2.763891,-10.959998,-13.70356,0.075933,0.192936,K600,val,10,6,100,1_metab_multitask
01481000,1.561869,-1.27658,2.747082,1.066742,0.353966,-1.116478,-2.737127,0.601374,-241.24323,-0.777653,-0.831791,-0.173194,K600,val,10,6,100,1_metab_multitask
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,6,100,1_metab_multitask
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,6,100,1_metab_multitask
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,6,100,1_metab_multitask
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,6,100,1_metab_multitask
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,6,100,1_metab_multitask
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,6,100,1_metab_multitask
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,6,100,1_metab_multitask
01473500,0.410716,0.229602,0.921284,0.491297,0.284382,0.010026,-0.833342,0.460012,-4.397666,-70.460698,0.229922,0.234389,depth,val,10,6,100,1_metab_multitask
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,6,100,1_metab_multitask
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,6,100,1_metab_multitask
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,6,100,1_metab_multitask
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,6,100,1_metab_multitask
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,6,100,1_metab_multitask
01480617,0.172337,-1.296758,0.128691,0.243607,0.395267,0.134341,-0.072664,0.242397,-1.311154,-493.861361,-1.432932,0.014979,depth,val,10,6,100,1_metab_multitask
01480870,0.31318,-3.027301,0.168332,0.398449,0.544875,0.28402,0.019275,0.396669,-0.377814,-1578.138361,-2.905591,0.064647,depth,val,10,6,100,1_metab_multitask
01481000,0.516922,-3.082738,0.252069,0.616048,0.598505,0.453795,0.045303,0.598945,-0.27176,-1105.373899,-2.687586,0.05944,depth,val,10,6,100,1_metab_multitask
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,6,100,1_metab_multitask
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,6,100,1_metab_multitask
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,6,100,1_metab_multitask
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,6,100,1_metab_multitask
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,6,100,1_metab_multitask
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,6,100,1_metab_multitask
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,6,100,1_metab_multitask
01473500,1.464567,0.958565,2.847591,1.076189,0.096346,-0.596014,-2.690163,0.603551,-7.466283,-0.370803,0.952736,0.920822,temp.water,val,10,6,100,1_metab_multitask
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,6,100,1_metab_multitask
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,6,100,1_metab_multitask
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,6,100,1_metab_multitask
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,6,100,1_metab_multitask
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,6,100,1_metab_multitask
01480617,1.13849,0.960594,1.480287,1.026691,0.087171,0.317553,-1.356838,0.704219,-2.256464,-0.154184,0.950991,0.887938,temp.water,val,10,6,100,1_metab_multitask
01480870,0.890765,0.976083,1.281598,0.599,0.0651,-0.24162,-1.197881,0.086458,-1.682365,0.692708,0.972689,0.951214,temp.water,val,10,6,100,1_metab_multitask
01481000,1.229753,0.964923,1.80744,1.542169,0.108878,-0.155493,-1.68305,1.225895,-1.932895,-1.465894,0.943626,0.900398,temp.water,val,10,6,100,1_metab_multitask
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,6,100,1_metab_multitask
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,6,100,1_metab_multitask
01472104,0.768055,0.726442,0.879083,1.01043,0.107899,-0.216361,-0.506106,0.951069,-0.923043,-8.848558,0.692274,0.770892,do_min,val_times,10,6,100,1_metab_multitask
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,6,100,1_metab_multitask
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,6,100,1_metab_multitask
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,6,100,1_metab_multitask
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,6,100,1_metab_multitask
01473500,0.828018,0.850799,0.82041,1.446625,0.113081,0.158351,-0.580856,1.339827,-0.507894,-8.519978,0.801093,0.863833,do_min,val_times,10,6,100,1_metab_multitask
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,6,100,1_metab_multitask
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,6,100,1_metab_multitask
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_min,val_times,10,6,100,1_metab_multitask
01475530,7.903293,-21.253965,10.001437,5.687106,2.788535,-7.757239,-9.87579,-5.66692,-485.717607,-144.359368,-205.99882,-0.214072,do_min,val_times,10,6,100,1_metab_multitask
01475548,7.421857,-8.123229,12.086249,2.652083,2.289114,-6.860617,-12.061295,-2.564974,-553.010764,-14.102882,-45.538924,-1.086264,do_min,val_times,10,6,100,1_metab_multitask
01480617,0.939712,0.623744,1.326076,0.412933,0.103232,-0.70788,-1.252716,0.277123,-5.818993,-0.627809,0.60639,0.780883,do_min,val_times,10,6,100,1_metab_multitask
01480870,0.734119,0.796057,0.768433,0.673143,0.091822,-0.454994,-0.693737,0.393913,-1.647069,-1.000461,0.755329,0.905232,do_min,val_times,10,6,100,1_metab_multitask
01481000,0.683974,0.848808,0.723979,0.46081,0.08226,-0.358633,-0.479953,0.223589,-0.465216,-1.1185,0.818697,0.924288,do_min,val_times,10,6,100,1_metab_multitask
01481500,0.664763,0.90171,1.248318,0.384729,0.067083,-0.420551,-1.16168,-0.111841,-3.915766,-0.77829,0.894135,0.944164,do_min,val_times,10,6,100,1_metab_multitask
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val_times,10,6,100,1_metab_multitask
01472104,1.047941,0.59466,2.634244,0.808414,0.104199,-0.42608,-2.357945,0.732097,-3.530564,-4.880126,0.616663,0.607478,do_mean,val_times,10,6,100,1_metab_multitask
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val_times,10,6,100,1_metab_multitask
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val_times,10,6,100,1_metab_multitask
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val_times,10,6,100,1_metab_multitask
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val_times,10,6,100,1_metab_multitask
01473500,0.873048,0.817931,1.138429,1.518216,0.101573,0.354464,-0.728922,1.458527,-1.128436,-17.756326,0.778915,0.810582,do_mean,val_times,10,6,100,1_metab_multitask
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val_times,10,6,100,1_metab_multitask
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val_times,10,6,100,1_metab_multitask
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_mean,val_times,10,6,100,1_metab_multitask
01475530,9.218213,-29.630432,11.121432,7.118356,3.378761,-9.082064,-10.959397,-7.115397,-365.761138,-1271.584795,-432.587431,-0.248583,do_mean,val_times,10,6,100,1_metab_multitask
01475548,9.03755,-13.045334,13.658822,4.514783,2.64214,-8.58667,-13.618089,-4.470739,-399.934784,-54.094627,-109.553571,-1.091374,do_mean,val_times,10,6,100,1_metab_multitask
01480617,0.611388,0.848258,0.929914,0.656609,0.060175,-0.28272,-0.837108,0.619518,-3.267721,-7.830937,0.847122,0.798378,do_mean,val_times,10,6,100,1_metab_multitask
01480870,0.567058,0.88086,0.731674,0.608677,0.059239,-0.291161,-0.633791,0.476789,-1.414324,-2.573558,0.873045,0.912462,do_mean,val_times,10,6,100,1_metab_multitask
01481000,0.639729,0.856118,0.808514,0.502055,0.066086,-0.269155,-0.591676,0.373472,-1.016793,-2.294551,0.844997,0.929184,do_mean,val_times,10,6,100,1_metab_multitask
01481500,0.462865,0.948909,0.958813,0.356719,0.039742,-0.075327,-0.862213,0.2841,-2.537738,-2.511406,0.955693,0.925861,do_mean,val_times,10,6,100,1_metab_multitask
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,6,100,1_metab_multitask
01472104,1.887778,0.327627,4.920363,1.703912,0.155284,-0.566562,-4.635977,1.651756,-5.459537,-11.712953,0.356083,0.319684,do_max,val_times,10,6,100,1_metab_multitask
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,6,100,1_metab_multitask
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,6,100,1_metab_multitask
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,6,100,1_metab_multitask
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,6,100,1_metab_multitask
01473500,1.339346,0.614456,1.731405,2.237846,0.139844,0.711819,-1.343319,2.209164,-2.307245,-44.978968,0.542655,0.637685,do_max,val_times,10,6,100,1_metab_multitask
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,6,100,1_metab_multitask
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,6,100,1_metab_multitask
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,do_max,val_times,10,6,100,1_metab_multitask
01475530,10.570905,-30.474985,13.019983,7.854873,2.994383,-10.405261,-12.830036,-7.846428,-322.104663,-507.632007,-338.33258,-0.270197,do_max,val_times,10,6,100,1_metab_multitask
01475548,10.702164,-13.661258,16.208676,5.752751,2.740999,-10.221174,-16.166094,-5.714548,-503.462604,-84.129463,-123.400294,-0.988452,do_max,val_times,10,6,100,1_metab_multitask
01480617,0.849847,0.766967,1.178998,1.436337,0.07763,0.196392,-0.999047,1.421421,-4.016707,-47.576937,0.746385,0.704843,do_max,val_times,10,6,100,1_metab_multitask
01480870,1.21049,0.634309,2.568165,1.111152,0.101678,-0.312478,-2.309644,1.062124,-7.685367,-9.783926,0.656806,0.674955,do_max,val_times,10,6,100,1_metab_multitask
01481000,0.9455,0.709703,1.640137,1.224989,0.086185,-0.11872,-1.29356,1.171653,-3.82179,-11.295304,0.703263,0.744713,do_max,val_times,10,6,100,1_metab_multitask
01481500,0.692482,0.872514,0.684841,1.102395,0.063893,0.364586,-0.530126,1.077961,-0.823246,-39.703828,0.85723,0.846592,do_max,val_times,10,6,100,1_metab_multitask
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,6,100,1_metab_multitask
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,6,100,1_metab_multitask
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,6,100,1_metab_multitask
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,6,100,1_metab_multitask
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,6,100,1_metab_multitask
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,6,100,1_metab_multitask
01473500,2.028915,-0.483385,2.346993,2.816031,1.216561,0.884842,-2.097485,2.503196,-4.00879,-1011.415598,-0.520789,0.117318,GPP,val_times,10,6,100,1_metab_multitask
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,6,100,1_metab_multitask
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,6,100,1_metab_multitask
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,6,100,1_metab_multitask
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,6,100,1_metab_multitask
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,6,100,1_metab_multitask
01480617,1.659359,0.365828,3.917007,2.101419,0.554452,0.135146,-3.48696,1.840002,-2.669109,-29.79514,0.25124,0.317393,GPP,val_times,10,6,100,1_metab_multitask
01480870,2.975775,0.216636,8.72723,1.614071,0.497652,-0.669079,-7.614964,1.433275,-2.251453,-14.281835,0.331443,0.160791,GPP,val_times,10,6,100,1_metab_multitask
01481000,1.871626,0.196058,4.620187,0.826686,0.652143,-1.000206,-4.459539,0.311586,-16.189194,-6.529965,0.118934,0.414079,GPP,val_times,10,6,100,1_metab_multitask
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,6,100,1_metab_multitask
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,6,100,1_metab_multitask
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,6,100,1_metab_multitask
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,6,100,1_metab_multitask
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,6,100,1_metab_multitask
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,6,100,1_metab_multitask
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,6,100,1_metab_multitask
01473500,2.757129,0.083889,3.528692,5.541406,NA,0.158223,-3.373691,5.349831,-398.845733,-21.46995,NA,0.061996,ER,val_times,10,6,100,1_metab_multitask
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,6,100,1_metab_multitask
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,6,100,1_metab_multitask
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,6,100,1_metab_multitask
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,6,100,1_metab_multitask
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,6,100,1_metab_multitask
01480617,1.182919,0.336455,1.871795,2.023539,NA,-0.380898,-1.818118,1.879085,-35.754756,-6.0807,NA,0.297332,ER,val_times,10,6,100,1_metab_multitask
01480870,1.851138,0.126028,1.742172,4.425567,NA,0.183997,-1.645074,4.036745,-23.181435,-4.62988,NA,0.128044,ER,val_times,10,6,100,1_metab_multitask
01481000,1.141734,0.50258,1.531837,2.254571,NA,-0.079936,-1.380036,1.789889,-12.494826,-2.189612,NA,0.581964,ER,val_times,10,6,100,1_metab_multitask
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,6,100,1_metab_multitask
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,6,100,1_metab_multitask
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,6,100,1_metab_multitask
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,6,100,1_metab_multitask
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,6,100,1_metab_multitask
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,6,100,1_metab_multitask
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,6,100,1_metab_multitask
01473500,1.907727,-0.086534,4.37884,1.850363,0.62475,-0.270327,-4.314786,1.800699,-25.600172,-123.386128,-0.182528,-0.180671,K600,val_times,10,6,100,1_metab_multitask
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,6,100,1_metab_multitask
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,6,100,1_metab_multitask
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,6,100,1_metab_multitask
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,6,100,1_metab_multitask
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,6,100,1_metab_multitask
01480617,2.631705,0.123124,4.625062,4.095187,0.257307,0.769622,-4.541769,3.952647,-25.214357,-17.313606,0.038824,0.102508,K600,val_times,10,6,100,1_metab_multitask
01480870,1.789001,0.1439,3.017968,2.972687,0.28323,0.395016,-2.83875,2.763891,-10.959998,-13.70356,0.075933,0.192936,K600,val_times,10,6,100,1_metab_multitask
01481000,1.561869,-1.27658,2.747082,1.066742,0.353966,-1.116478,-2.737127,0.601374,-241.24323,-0.777653,-0.831791,-0.173194,K600,val_times,10,6,100,1_metab_multitask
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,6,100,1_metab_multitask
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,6,100,1_metab_multitask
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,6,100,1_metab_multitask
01472119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,6,100,1_metab_multitask
014721254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,6,100,1_metab_multitask
014721259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,6,100,1_metab_multitask
01473499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,6,100,1_metab_multitask
01473500,0.410716,0.229602,0.921284,0.491297,0.284382,0.010026,-0.833342,0.460012,-4.397666,-70.460698,0.229922,0.234389,depth,val_times,10,6,100,1_metab_multitask
01473675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,6,100,1_metab_multitask
01473780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,6,100,1_metab_multitask
01474500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,6,100,1_metab_multitask
01475530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,6,100,1_metab_multitask
01475548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,6,100,1_metab_multitask
01480617,0.172337,-1.296758,0.128691,0.243607,0.395267,0.134341,-0.072664,0.242397,-1.311154,-493.861361,-1.432932,0.014979,depth,val_times,10,6,100,1_metab_multitask
01480870,0.31318,-3.027301,0.168332,0.398449,0.544875,0.28402,0.019275,0.396669,-0.377814,-1578.138361,-2.905591,0.064647,depth,val_times,10,6,100,1_metab_multitask
01481000,0.516922,-3.082738,0.252069,0.616048,0.598505,0.453795,0.045303,0.598945,-0.27176,-1105.373899,-2.687586,0.05944,depth,val_times,10,6,100,1_metab_multitask
01481500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val_times,10,6,100,1_metab_multitask
01466500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,6,100,1_metab_multitask
01472104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val_times,10,6,100,1_metab_multitask
