rmse,nse,rmse_top10,rmse_bot10,rmse_logged,mean_bias,mean_bias_top10,mean_bias_bot10,nse_top10,nse_bot10,nse_logged,kge,variable,partition,nstates,rep_id,nepochs,model_id
0.604518,-0.087453,1.62351,0.161254,0.568247,-0.193204,-1.522308,0.155499,-7.378441,-25.215918,-0.018916,-0.087369,depth,val_times,10,2,100,1_metab_multitask
2.004532,0.921729,4.712877,2.191514,0.345173,-0.454561,-4.438372,1.692959,-16.338721,-1.259012,0.782144,0.887511,temp.water,val_times,10,2,100,1_metab_multitask
1.098374,0.80216,1.194409,1.943619,0.177811,0.040179,-0.95347,1.393389,-2.261778,-1.840994,0.78523,0.820658,do_min,train,10,3,100,1_metab_multitask
0.979248,0.84139,1.139312,1.540922,0.130359,0.118619,-0.859633,1.07702,-2.500241,-0.1978,0.858114,0.852645,do_mean,train,10,3,100,1_metab_multitask
1.326429,0.759394,2.220856,1.558286,0.142235,0.213024,-1.725019,1.011936,-4.671566,-0.008468,0.818821,0.797627,do_max,train,10,3,100,1_metab_multitask
2.072643,0.260854,5.420411,1.615222,0.620331,-0.346633,-4.785073,1.43297,-3.643852,-31.499177,0.331817,0.27450599999999997,GPP,train,10,3,100,1_metab_multitask
1.885722,0.179182,2.376747,4.25883,NA,0.01542,-2.216486,3.783435,-36.089629,-4.419113,NA,0.180126,ER,train,10,3,100,1_metab_multitask
2.351931,0.631606,5.910077,2.166281,0.477896,-0.405436,-5.275069,1.766624,-4.64696,-3.437694,0.485939,0.598504,K600,train,10,3,100,1_metab_multitask
0.330653,0.282257,0.87414,0.195197,0.328804,-0.063215,-0.694821,0.12274,-1.516121,-34.934313,0.420098,0.347194,depth,train,10,3,100,1_metab_multitask
1.197977,0.959772,1.886199,1.510266,0.119589,-0.195606,-1.694963,1.135319,-1.800654,-0.305515,0.933861,0.913527,temp.water,train,10,3,100,1_metab_multitask
1.171784,0.784791,2.156069,1.686305,0.150926,-0.319875,-2.014814,1.405926,-7.911538,-3.659747,0.728005,0.762055,do_min,val,10,3,100,1_metab_multitask
1.116202,0.776517,2.102042,1.482566,0.119369,-0.191194,-1.881819,1.207887,-7.517811,-3.43349,0.750295,0.779914,do_mean,val,10,3,100,1_metab_multitask
1.568763,0.580308,3.080672,1.837075,0.143585,0.037388,-2.577575,1.626452,-6.915397,-6.751739,0.576065,0.650458,do_max,val,10,3,100,1_metab_multitask
2.576931,0.194187,6.542334,2.693901,0.944821,-0.105775,-5.766983,2.497777,-3.879228,-208.444658,0.095008,0.157245,GPP,val,10,3,100,1_metab_multitask
3.198241,0.013014,2.543118,8.105269,NA,0.936776,-2.329834,7.450936,-42.215897,-5.791425,NA,-0.020054,ER,val,10,3,100,1_metab_multitask
2.460331,0.471541,3.387788,4.237628,0.628934,1.05366,-2.492294,3.901476,-1.593907,-86.404762,0.086419,0.54638,K600,val,10,3,100,1_metab_multitask
0.87258,-0.107932,2.314915,0.213794,0.56961,-0.426191,-2.145094,0.121442,-5.6336,-33.029535,0.206313,0.007926,depth,val,10,3,100,1_metab_multitask
1.717454,0.943151,2.473146,2.431114,0.298632,-0.177491,-2.186934,1.681378,-3.288155,-1.531794,0.794763,0.920637,temp.water,val,10,3,100,1_metab_multitask
1.267337,0.73879,2.619719,0.815362,0.127422,-0.710097,-2.515024,0.550102,-22.720679,-2.89976,0.747804,0.754955,do_min,val_times,10,3,100,1_metab_multitask
1.241553,0.726448,2.721695,0.734588,0.111122,-0.575358,-2.465184,0.373533,-17.057576,-3.182706,0.747266,0.752138,do_mean,val_times,10,3,100,1_metab_multitask
1.567789,0.581809,3.506867,0.999691,0.126695,-0.432875,-2.920205,0.847254,-7.076938,-5.605367,0.613447,0.650467,do_max,val_times,10,3,100,1_metab_multitask
2.608006,0.218057,7.000824,2.286565,0.761007,-0.294574,-6.071549,2.072538,-3.433126,-99.47264,0.222538,0.183033,GPP,val_times,10,3,100,1_metab_multitask
2.611786,0.160655,2.304804,6.869507,NA,0.338787,-2.095247,5.817132,-32.168009,-2.91689,NA,0.11246,ER,val_times,10,3,100,1_metab_multitask
2.25314,0.609092,4.197982,3.66319,0.46226,0.312223,-3.634482,3.384797,-3.848984,-39.942954,0.419634,0.625481,K600,val_times,10,3,100,1_metab_multitask
0.53618,0.144512,1.503205,0.180211,0.435222,-0.13485,-1.383913,0.110856,-6.182727,-31.742191,0.402297,0.168446,depth,val_times,10,3,100,1_metab_multitask
1.624581,0.948589,2.00989,3.035939,0.374794,-0.238741,-1.744499,2.598284,-2.153474,-3.335269,0.74315,0.889125,temp.water,val_times,10,3,100,1_metab_multitask
1.099878,0.801618,1.080894,1.901244,0.17692,0.015265,-0.857696,1.16567,-1.671252,-1.718466,0.787376,0.856629,do_min,train,10,4,100,1_metab_multitask
0.969549,0.844516,1.083966,1.429976,0.126747,0.004813,-0.840567,0.679279,-2.168425,-0.031526,0.865867,0.891581,do_mean,train,10,4,100,1_metab_multitask
1.333131,0.756957,2.441608,1.353151,0.137855,-0.078987,-1.992005,0.420771,-5.855105,0.239568,0.829808,0.819538,do_max,train,10,4,100,1_metab_multitask
2.261651,0.119899,5.787592,2.068808,0.692308,-0.236941,-5.193625,1.898302,-4.294314,-52.314854,0.167764,0.088665,GPP,train,10,4,100,1_metab_multitask
1.978635,0.096303,2.642359,4.407805,NA,-0.065986,-2.497786,3.928159,-44.842675,-4.80487,NA,0.077004,ER,train,10,4,100,1_metab_multitask
2.354817,0.630702,5.416122,2.803948,0.505689,0.275847,-4.823991,2.468954,-3.742478,-6.434772,0.424407,0.576818,K600,train,10,4,100,1_metab_multitask
0.318503,0.334034,0.87686,0.163786,0.312835,-0.057956,-0.689092,0.152956,-1.531801,-24.299652,0.475057,0.327877,depth,train,10,4,100,1_metab_multitask
1.296521,0.952881,2.01046,1.438573,0.120583,-0.026244,-1.724534,0.973051,-2.181819,-0.184511,0.932758,0.934036,temp.water,train,10,4,100,1_metab_multitask
1.225673,0.764541,2.05922,1.181057,0.157724,-0.612543,-1.930734,0.663513,-7.12892,-1.285766,0.702948,0.844669,do_min,val,10,4,100,1_metab_multitask
1.241946,0.723328,2.051911,0.984519,0.1388,-0.636305,-1.87906,0.34082,-7.116376,-0.955087,0.662384,0.854572,do_mean,val,10,4,100,1_metab_multitask
1.702871,0.505485,3.348718,1.014868,0.161833,-0.693871,-2.813896,0.45397,-8.352742,-1.365724,0.461461,0.725914,do_max,val,10,4,100,1_metab_multitask
2.712748,0.107008,6.834971,2.944664,1.002191,0.076261,-6.140138,2.827775,-4.325483,-249.251863,-0.018231,0.008376,GPP,val,10,4,100,1_metab_multitask
3.198091,0.013107,2.71435,8.002152,NA,0.845688,-2.552758,7.367654,-48.231425,-5.619721,NA,-0.059211,ER,val,10,4,100,1_metab_multitask
2.448025,0.476814,2.83026,4.1699,0.647126,1.513221,-1.965738,4.022824,-0.810401,-83.63319,0.032805,0.5095,K600,val,10,4,100,1_metab_multitask
1.049449,-0.602598,2.499434,0.159351,1.025624,-0.636439,-2.322093,0.146673,-6.733259,-17.904953,-1.573181,-0.228084,depth,val,10,4,100,1_metab_multitask
3.11078,0.813495,7.092113,2.740914,0.333875,-1.2206649999999999,-6.930015,2.259464,-34.263239,-2.218168,0.743462,0.745207,temp.water,val,10,4,100,1_metab_multitask
1.269848,0.737754,2.628958,0.80547,0.138137,-0.85479,-2.564366,0.036957,-22.88828,-2.805712,0.703604,0.818184,do_min,val_times,10,4,100,1_metab_multitask
1.283611,0.707601,2.72012,0.926003,0.126718,-0.836583,-2.528258,-0.289603,-17.036681,-5.646528,0.671346,0.821961,do_mean,val_times,10,4,100,1_metab_multitask
1.674726,0.522815,3.626891,0.843659,0.14421,-0.919402,-3.106825,-0.092163,-7.63927,-3.704346,0.49918,0.725313,do_max,val_times,10,4,100,1_metab_multitask
2.772333,0.116414,7.392768,2.527247,0.818131,-0.165859,-6.584731,2.351894,-3.943403,-121.737162,0.101438,0.032777,GPP,val_times,10,4,100,1_metab_multitask
2.680524,0.115893,2.595809,6.841237,NA,0.248017,-2.404712,5.892833,-41.072363,-2.884718,NA,0.040353,ER,val_times,10,4,100,1_metab_multitask
2.203409,0.626158,3.557729,3.584611,0.470489,0.856851,-2.998972,3.382564,-2.482695,-38.205281,0.398787,0.614871,K600,val_times,10,4,100,1_metab_multitask
0.637283,-0.208529,1.684608,0.164317,0.704476,-0.226478,-1.57204,0.155011,-8.020919,-26.221305,-0.566019,-0.123483,depth,val_times,10,4,100,1_metab_multitask
2.457454,0.882362,5.568819,3.29703,0.39964,-0.601432,-5.134249,2.925977,-23.20868,-4.113001,0.707967,0.811651,temp.water,val_times,10,4,100,1_metab_multitask
1.12323,0.793104,1.038663,1.966451,0.184352,0.159386,-0.794452,1.505504,-1.466594,-1.908133,0.769138,0.837914,do_min,train,10,5,100,1_metab_multitask
0.988565,0.838358,1.015642,1.481899,0.132224,0.174897,-0.757935,1.088457,-1.781596,-0.107797,0.854024,0.877563,do_mean,train,10,5,100,1_metab_multitask
1.323134,0.760588,2.153521,1.381108,0.139396,0.21523,-1.604638,0.936717,-4.332863,0.207822,0.825981,0.822209,do_max,train,10,5,100,1_metab_multitask
2.063143,0.267614,5.102483,2.196564,0.670009,0.029682,-4.456995,1.975634,-3.115069,-59.102894,0.220512,0.223014,GPP,train,10,5,100,1_metab_multitask
1.871811,0.191248,2.409544,4.219851,NA,0.005804,-2.234145,3.679567,-37.120277,-4.320372,NA,0.210484,ER,train,10,5,100,1_metab_multitask
2.171738,0.685893,5.048112,2.361427,0.477708,-0.050943,-4.403477,1.94463,-3.119897,-4.273233,0.486344,0.671943,K600,train,10,5,100,1_metab_multitask
0.329354,0.287884,0.789612,0.295514,0.373488,0.078262,-0.565074,0.292784,-1.053037,-81.360619,0.251771,0.309215,depth,train,10,5,100,1_metab_multitask
1.269337,0.954837,1.821102,1.328763,0.120586,-0.237186,-1.575409,0.944389,-1.610678,-0.010579,0.932754,0.957689,temp.water,train,10,5,100,1_metab_multitask
1.358737,0.710641,1.992872,1.331371,0.191478,-0.724793,-1.874366,0.321992,-6.613531,-1.904614,0.562203,0.857456,do_min,val,10,5,100,1_metab_multitask
1.314312,0.690146,2.016803,1.199419,0.155862,-0.598106,-1.843808,0.36433,-6.841012,-1.901747,0.574278,0.848466,do_mean,val,10,5,100,1_metab_multitask
1.685624,0.515452,3.248042,1.383009,0.16264,-0.415239,-2.70338,0.875892,-7.798832,-3.393342,0.45608,0.698468,do_max,val,10,5,100,1_metab_multitask
2.580655,0.191856,6.306726,2.920491,0.986092,0.171931,-5.572656,2.767085,-3.534126,-245.160061,0.014218,0.124104,GPP,val,10,5,100,1_metab_multitask
3.544754,-0.212442,1.951144,8.791793,NA,1.47403,-1.697444,8.143298,-24.438373,-6.990629,NA,-0.100678,ER,val,10,5,100,1_metab_multitask
3.063184,0.180837,2.632347,5.463244,0.738262,1.739908,-1.638027,5.14903,-0.566059,-144.274905,-0.258804,0.446156,K600,val,10,5,100,1_metab_multitask
0.924782,-0.24446,2.290303,0.290333,0.810338,-0.449799,-2.1025,0.287729,-5.493295,-61.756562,-0.606298,-0.097678,depth,val,10,5,100,1_metab_multitask
4.001937,0.691332,9.000068,2.977659,0.359896,-1.339802,-8.665073,2.520678,-55.78877,-2.798111,0.701917,0.683695,temp.water,val,10,5,100,1_metab_multitask
1.377557,0.69138,2.449819,1.377003,0.173568,-0.895723,-2.396223,-0.220246,-19.743679,-10.122606,0.532058,0.844055,do_min,val_times,10,5,100,1_metab_multitask
1.311985,0.694531,2.609381,1.254672,0.139963,-0.773742,-2.420888,-0.31895,-15.597989,-11.201983,0.599046,0.840122,do_mean,val_times,10,5,100,1_metab_multitask
1.572943,0.579055,3.400269,0.873721,0.137433,-0.657552,-2.858881,0.331946,-6.593373,-4.045578,0.545143,0.733526,do_max,val_times,10,5,100,1_metab_multitask
2.594836,0.225934,6.704112,2.627759,0.804327,-0.005805,-5.818455,2.406456,-3.065316,-131.694137,0.131503,0.157168,GPP,val_times,10,5,100,1_metab_multitask
2.77123,0.055046,2.004889,7.185952,NA,0.553565,-1.757779,6.136358,-24.097597,-3.286066,NA,0.07352,ER,val_times,10,5,100,1_metab_multitask
2.418515,0.549602,3.258115,4.421884,0.509452,0.788856,-2.644443,3.964547,-1.920804,-58.658885,0.295085,0.640716,K600,val_times,10,5,100,1_metab_multitask
0.568376,0.03869,1.44774,0.298419,0.607549,-0.063797,-1.335677,0.296869,-5.662451,-88.783152,-0.164733,0.018198,depth,val_times,10,5,100,1_metab_multitask
2.946331,0.830902,7.205715,3.393319,0.406288,-0.758711,-6.331614,3.009489,-39.532101,-4.416009,0.69817,0.795541,temp.water,val_times,10,5,100,1_metab_multitask
1.14039,0.786734,1.194067,1.848453,0.18398,-0.146346,-0.98295,1.093279,-2.25991,-1.569595,0.770068,0.856881,do_min,train,10,6,100,1_metab_multitask
1.002175,0.833876,1.192275,1.385031,0.132199,-0.186258,-0.961202,0.746237,-2.833232,0.032297,0.854079,0.88534,do_mean,train,10,6,100,1_metab_multitask
1.331935,0.757393,2.500233,1.244734,0.137306,-0.211971,-2.012342,0.663822,-6.188254,0.35654,0.83116,0.809138,do_max,train,10,6,100,1_metab_multitask
2.123914,0.223833,5.486306,1.80645,0.652199,-0.323022,-4.887342,1.694486,-3.757448,-39.649906,0.261401,0.215199,GPP,train,10,6,100,1_metab_multitask
1.978212,0.096689,2.675647,4.350224,NA,-0.089928,-2.544818,3.873349,-46.004996,-4.654195,NA,0.076096,ER,train,10,6,100,1_metab_multitask
2.546159,0.568248,6.095215,2.291636,0.504166,-0.880412,-5.574048,1.943,-5.006292,-3.966142,0.42787,0.560911,K600,train,10,6,100,1_metab_multitask
0.351616,0.188367,0.954732,0.140852,0.390741,-0.107554,-0.776342,0.045847,-2.001462,-17.710712,0.181047,0.297448,depth,train,10,6,100,1_metab_multitask
1.412179,0.9441,1.845176,1.227852,0.120113,0.301265,-1.53754,0.364695,-1.680156,0.137086,0.933281,0.965816,temp.water,train,10,6,100,1_metab_multitask
1.351627,0.713662,2.268989,1.132712,0.172541,-0.847672,-2.166027,0.517831,-8.86943,-1.1024640000000001,0.644516,0.819699,do_min,val,10,6,100,1_metab_multitask
1.365271,0.665653,2.184126,1.042642,0.156564,-0.825808,-2.013264,0.073923,-8.196037,-1.192747,0.570436,0.851906,do_mean,val,10,6,100,1_metab_multitask
1.794678,0.450726,3.326875,1.142906,0.178072,-0.712722,-2.733627,0.191809,-8.231124,-2.000314,0.347967,0.742035,do_max,val,10,6,100,1_metab_multitask
2.733173,0.09351,6.539883,3.347809,1.036873,0.209008,-5.806512,3.219201,-3.875571,-322.465014,-0.089925,0.021853,GPP,val,10,6,100,1_metab_multitask
3.102457,0.071247,3.127123,7.64183,NA,0.499603,-2.960285,6.970806,-64.343224,-5.036995,NA,-0.034485,ER,val,10,6,100,1_metab_multitask
2.39844,0.497794,3.317405,4.17576,0.624652,0.817593,-2.610367,3.970632,-1.487248,-83.871236,0.098815,0.531235,K600,val,10,6,100,1_metab_multitask
1.202398,-1.103773,2.728117,0.145197,1.49668,-0.782484,-2.568886,0.051109,-8.213085,-14.695763,-4.111129,-0.425329,depth,val,10,6,100,1_metab_multitask
2.919099,0.835772,6.921815,1.846007,0.290018,-0.441277,-6.747453,1.452418,-32.590066,-0.45977,0.806432,0.804668,temp.water,val,10,6,100,1_metab_multitask
1.399907,0.681284,2.645628,0.778402,0.160531,-1.064341,-2.592212,-0.184101,-23.192195,-2.554222,0.599713,0.828075,do_min,val_times,10,6,100,1_metab_multitask
1.428522,0.637855,2.781968,1.080503,0.14887,-1.043694,-2.576922,-0.623811,-17.86621,-8.04944,0.546394,0.839266,do_mean,val_times,10,6,100,1_metab_multitask
1.771544,0.466047,3.7143640000000002,1.001546,0.159265,-1.020323,-3.143403,-0.39056,-8.061016,-5.629901,0.389157,0.749651,do_max,val_times,10,6,100,1_metab_multitask
2.724251,0.146797,7.091986,2.798765,0.825368,-0.157599,-6.248942,2.595548,-3.549331,-149.526718,0.085472,0.087874,GPP,val_times,10,6,100,1_metab_multitask
2.644753,0.139332,2.807595,6.601868,NA,0.066896,-2.632016,5.642863,-48.217602,-2.617627,NA,0.055058,ER,val_times,10,6,100,1_metab_multitask
2.165275,0.638986,4.058839,3.318938,0.445558,-0.073068,-3.598952,2.996999,-3.532872,-32.609247,0.460815,0.62329,K600,val_times,10,6,100,1_metab_multitask
0.741786,-0.637381,1.926746,0.125136,0.975578,-0.320913,-1.82424,0.034144,-10.80054,-14.787289,-2.298528,-0.293374,depth,val_times,10,6,100,1_metab_multitask
2.175622,0.907798,5.350469,2.185978,0.342242,-0.05845,-4.911038,1.930596,-21.347482,-1.247613,0.785829,0.880952,temp.water,val_times,10,6,100,1_metab_multitask
1.135686,0.78849,1.062815,1.917788,0.177521,0.157365,-0.83185,1.266949,-1.58264,-1.765982,0.78593,0.860287,do_min,train,10,7,100,1_metab_multitask
0.97533,0.842656,0.995622,1.392851,0.124856,0.129407,-0.735059,0.813712,-1.673013,0.021339,0.86984,0.901147,do_mean,train,10,7,100,1_metab_multitask
1.306018,0.766742,2.312491,1.190393,0.133858,0.028947,-1.813399,0.524277,-5.149257,0.411497,0.839533,0.833488,do_max,train,10,7,100,1_metab_multitask
2.196154,0.170136,5.616186,2.010486,0.676499,-0.224511,-5.0281,1.834971,-3.985365,-49.351194,0.205339,0.12714,GPP,train,10,7,100,1_metab_multitask
1.975754,0.098933,2.64254,4.384694,NA,-0.058299,-2.491743,3.918615,-44.848957,-4.744155,NA,0.07159,ER,train,10,7,100,1_metab_multitask
2.474283,0.59228,6.367947,2.451885,0.495736,-0.377676,-5.865967,2.135638,-5.555826,-4.684968,0.446843,0.538953,K600,train,10,7,100,1_metab_multitask
0.326511,0.300128,0.8508,0.25111,0.346646,0.017487,-0.652575,0.23574,-1.383548,-58.468985000000004,0.355455,0.281335,depth,train,10,7,100,1_metab_multitask
1.272839,0.954587,1.725305,1.675803,0.135587,-0.309732,-1.431202,1.200708,-1.343239,-0.607389,0.914982,0.955427,temp.water,train,10,7,100,1_metab_multitask
1.222956,0.765584,2.177905,1.289146,0.15488,-0.486218,-2.069749,0.717704,-8.092956,-1.72329,0.713565,0.828154,do_min,val,10,7,100,1_metab_multitask
1.207,0.738679,2.1062,1.213268,0.133072,-0.438615,-1.949402,0.510635,-7.551544,-1.969147,0.689676,0.838178,do_mean,val,10,7,100,1_metab_multitask
1.653313,0.533849,3.237478,1.426087,0.1575,-0.425795,-2.754154,0.748473,-7.741691,-3.671293,0.489914,0.707207,do_max,val,10,7,100,1_metab_multitask
2.740598,0.088578,6.57374,3.311913,1.036789,0.234769,-5.862504,3.188145,-3.926184,-315.565612,-0.089748,-0.008206,GPP,val,10,7,100,1_metab_multitask
3.369752,-0.095682,2.662388,8.506109,NA,1.003225,-2.524941,7.895126,-46.364526,-6.479765,NA,-0.213186,ER,val,10,7,100,1_metab_multitask
2.219348,0.569993,3.369074,4.109576,0.595937,0.893909,-2.701012,3.954339,-1.565329,-81.202203,0.179766,0.560826,K600,val,10,7,100,1_metab_multitask
1.021909,-0.51959,2.470287,0.243754,0.962902,-0.557316,-2.301172,0.229874,-6.553945,-43.235477,-1.26808,-0.270333,depth,val,10,7,100,1_metab_multitask
2.691484,0.860384,5.855419,3.436104,0.349492,-0.337257,-5.651829,3.120454,-23.037364,-4.057668,0.718901,0.783187,temp.water,val,10,7,100,1_metab_multitask
1.223236,0.756653,2.521224,0.839283,0.132126,-0.688841,-2.469999,0.198264,-20.970526,-3.131939,0.728837,0.825424,do_min,val_times,10,7,100,1_metab_multitask
1.224372,0.733967,2.700568,0.93111,0.119085,-0.673874,-2.493518,-0.138812,-16.778326,-5.720043,0.709744,0.823478,do_mean,val_times,10,7,100,1_metab_multitask
1.632586,0.546527,3.710276,0.971528,0.139598,-0.78288,-3.143439,0.123781,-8.041086,-5.23844,0.530705,0.712866,do_max,val_times,10,7,100,1_metab_multitask
2.746418,0.132856,7.133637,2.803292,0.832287,-0.124623,-6.318316,2.594916,-3.602924,-150.014113,0.070075,0.04451,GPP,val_times,10,7,100,1_metab_multitask
2.75987,0.062778,2.602035,7.113326,NA,0.317272,-2.423436,6.153406,-41.274415,-3.199868,NA,-0.034916,ER,val_times,10,7,100,1_metab_multitask
2.041206,0.679172,4.274019,3.254862,0.422296,0.185527,-3.845383,2.979973,-4.026232,-31.324032,0.515645,0.631394,K600,val_times,10,7,100,1_metab_multitask
0.626715,-0.16878,1.663057,0.242774,0.679562,-0.143746,-1.550243,0.230878,-7.79159,-58.421807,-0.457208,-0.159025,depth,val_times,10,7,100,1_metab_multitask
2.217465,0.904217,4.353591,3.844961,0.422916,-0.287674,-3.919112,3.553236,-13.795855,-5.953668,0.672958,0.830698,temp.water,val_times,10,7,100,1_metab_multitask
1.107536,0.798846,1.1139540000000001,2.009955,0.18012,0.079674,-0.877481,1.465749,-1.837153,-2.038231,0.779616,0.821253,do_min,train,10,8,100,1_metab_multitask
0.978839,0.841522,1.093515,1.577292,0.131153,0.059211,-0.85121,1.088294,-2.224498,-0.25501,0.85638,0.852898,do_mean,train,10,8,100,1_metab_multitask
1.325588,0.7597,2.403225,1.495242,0.140619,-0.00106,-1.935412,0.948673,-5.641273,0.071481,0.822915,0.785079,do_max,train,10,8,100,1_metab_multitask
2.123964,0.223796,5.576913,1.714408,0.633906,-0.361532,-4.953263,1.506002,-3.915884,-35.613078,0.302253,0.234812,GPP,train,10,8,100,1_metab_multitask
1.940144,0.13112,2.703501,4.214687,NA,-0.133107,-2.545084,3.744773,-46.988761,-4.307356,NA,0.105676,ER,train,10,8,100,1_metab_multitask
2.403829,0.615169,5.973951,2.503133,0.492857,-0.099447,-5.43925,2.039388,-4.76968,-4.9251,0.453249,0.584857,K600,train,10,8,100,1_metab_multitask
0.325676,0.303703,0.891057,0.148034,0.320352,-0.057838,-0.699331,0.139646,-1.614451,-19.667548,0.449527,0.324942,depth,train,10,8,100,1_metab_multitask
1.218347,0.958392,1.911071,1.197256,0.110853,-0.419801,-1.655385,0.649618,-1.875001,0.179556,0.943172,0.926475,temp.water,train,10,8,100,1_metab_multitask
1.238775,0.75948,2.149911,1.662472,0.156691,-0.377228,-2.032207,1.285792,-7.860705,-3.528964,0.70683,0.762492,do_min,val,10,8,100,1_metab_multitask
1.20323,0.740309,2.09497,1.32434,0.130759,-0.44872,-1.934771,0.814555,-7.460591,-2.537667,0.700369,0.797108,do_mean,val,10,8,100,1_metab_multitask
1.666801,0.526212,3.24327,1.334208,0.157652,-0.522333,-2.757432,0.810118,-7.772996,-3.088767,0.488933,0.692208,do_max,val,10,8,100,1_metab_multitask
2.983159,-0.079895,6.16128,4.284972,1.1292739999999999,0.691884,-5.404496,4.091806,-3.327405,-528.909611,-0.292839,-0.031457,GPP,val,10,8,100,1_metab_multitask
3.448923,-0.147772,2.472748,8.553433,NA,1.150218,-2.295655,7.952522,-39.857348,-6.563224,NA,-0.180499,ER,val,10,8,100,1_metab_multitask
1.953162,0.666957,3.162999,2.911998,0.540834,0.162454,-2.421301,2.527351,-1.261102,-40.27353,0.32444,0.77933,K600,val,10,8,100,1_metab_multitask
1.232417,-1.21013,2.722342,0.146488,1.323318,-0.776992,-2.529939,0.138102,-8.174121,-14.976143,-2.922543,-0.343234,depth,val,10,8,100,1_metab_multitask
4.706581,0.573065,9.400028,3.19393,0.402646,-2.447566,-9.264835,2.664698,-60.948275,-3.369871,0.626896,0.624617,temp.water,val,10,8,100,1_metab_multitask
1.263444,0.740392,2.694,1.076543,0.129753,-0.733113,-2.63135,0.620095,-24.084934,-5.798289,0.738493,0.756538,do_min,val_times,10,8,100,1_metab_multitask
1.265983,0.715577,2.780441,0.93397,0.119158,-0.744087,-2.589783,0.15159,-17.845506,-5.761381,0.709389,0.772124,do_mean,val_times,10,8,100,1_metab_multitask
1.673106,0.523738,3.69484,0.835447,0.141952,-0.831172,-3.137115,0.217325,-7.966013,-3.613214,0.514741,0.693739,do_max,val_times,10,8,100,1_metab_multitask
2.820012,0.085761,6.838064,3.440865,0.875559,0.058786,-6.024551,3.016206,-3.229394,-226.518148,-0.029138,0.081767,GPP,val_times,10,8,100,1_metab_multitask
2.774165,0.053044,2.494631,7.039577,NA,0.355954,-2.2681,6.06073,-37.856524,-3.113233,NA,-0.004319,ER,val_times,10,8,100,1_metab_multitask
1.989513,0.695216,4.035928,2.376376,0.404749,0.019728,-3.568643,1.57559,-3.481842,-16.230214,0.55506,0.76547,K600,val_times,10,8,100,1_metab_multitask
0.772306,-0.774887,1.917878,0.14999,0.681203,-0.298815,-1.776791,0.144822,-10.692163,-21.681283,-0.765592,-0.270292,depth,val_times,10,8,100,1_metab_multitask
3.416061,0.772686,7.808704,3.356713,0.427254,-1.390182,-7.124846,2.883472,-46.599545,-4.299787,0.666215,0.754449,temp.water,val_times,10,8,100,1_metab_multitask
1.134053,0.789098,1.262191,1.808554,0.180953,-0.129406,-1.005549,1.121378,-2.642491,-1.459863,0.777572,0.856508,do_min,train,10,9,100,1_metab_multitask
0.99785,0.835307,1.205126,1.384351,0.132851,-0.135543,-0.904462,0.607898,-2.916315,0.033248,0.852638,0.896169,do_mean,train,10,9,100,1_metab_multitask
1.330667,0.757854,2.41615,1.349044,0.142177,-0.11791,-1.89155,0.44682500000000003,-5.712899,0.244176,0.818969,0.830882,do_max,train,10,9,100,1_metab_multitask
2.065366,0.266035,5.133283,1.87173,0.648922,-0.19203,-4.569939,1.649344,-3.164898,-42.640945,0.268806,0.267785,GPP,train,10,9,100,1_metab_multitask
1.974784,0.099817,2.533705,4.45501,NA,0.088691999999999993,-2.357736,3.996944,-41.150093,-4.929868,NA,0.095271,ER,train,10,9,100,1_metab_multitask
2.325483,0.639845,5.258768,2.29105,0.486766,-0.591932,-4.459398,1.559879,-3.470915,-3.963602,0.466679,0.673545,K600,train,10,9,100,1_metab_multitask
0.380546,0.049312,1.016879,0.091903,0.420398,-0.183147,-0.865092,0.067147,-2.404926,-6.965603,0.05201,0.204092,depth,train,10,9,100,1_metab_multitask
1.286396,0.953614,1.447196,1.212958,0.126865,-0.084276,-1.143478,-0.229719,-0.648691,0.157895,0.925569,0.949879,temp.water,train,10,9,100,1_metab_multitask
1.329048,0.723148,2.201624,1.428005,0.169985,-0.638059,-2.085211,0.984781,-8.292095,-2.341559,0.654969,0.787618,do_min,val,10,9,100,1_metab_multitask
1.287778,0.702531,2.178794,1.148209,0.142033,-0.686424,-1.9845,0.569376,-8.151188,-1.659252,0.646473,0.824123,do_mean,val,10,9,100,1_metab_multitask
1.682138,0.517453,3.342196,1.13908,0.15841,-0.710666,-2.778341,0.633595,-8.316344,-1.980255,0.484003,0.732213,do_max,val,10,9,100,1_metab_multitask
2.604628,0.176772,6.488704,2.470698,0.957946,-0.28547,-5.773918,1.845652,-3.799561,-175.175346,-0.012104,0.221381,GPP,val,10,9,100,1_metab_multitask
3.456743,-0.152983,2.373411,8.57618,NA,1.278346,-2.165503,7.959236,-36.640609,-6.603505,NA,-0.141164,ER,val,10,9,100,1_metab_multitask
2.239702,0.56207,3.32344,2.598173,0.617277,-0.229382,-2.024886,2.177167,-1.496305,-31.856809,0.15808,0.771085,K600,val,10,9,100,1_metab_multitask
1.081727,-0.702697,2.584758,0.094781,1.066556,-0.719103,-2.42273,0.063332,-7.270258,-5.688191,-1.78267,-0.244154,depth,val,10,9,100,1_metab_multitask
2.770817,0.852032,5.798028,1.90549,0.254713,-1.178512,-5.598818,1.290659,-22.568482,-0.555361,0.850691,0.800772,temp.water,val,10,9,100,1_metab_multitask
1.274993,0.735625,2.162581,0.655827,0.14379,-0.922602,-2.101295,0.106255,-15.164514,-1.522994,0.67885,0.829165,do_min,val_times,10,9,100,1_metab_multitask
